epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
131,239.014,0.89911,2.10675,0.45089,0.8353,0.99346,0.83543,0.89889,0.6801,0.97739,0.82312,0.8408,0.43792,0.80097,2.03873,0.42364,0.81682,0.000509438,0.000509438,0.000509438
132,240.755,0.89615,2.18069,0.45678,0.83982,0.99513,0.83451,0.89891,0.67931,0.97445,0.82266,0.84024,0.4484,0.79527,2.0296,0.42846,0.81639,0.000502365,0.000502365,0.000502365
133,242.559,0.92088,2.43934,0.47009,0.82203,0.99513,0.83451,0.89891,0.67931,0.97445,0.82266,0.84024,0.4484,0.79527,2.0296,0.42846,0.81639,0.000495291,0.000495291,0.000495291
134,244.293,0.91193,2.27144,0.46165,0.82795,0.99184,0.83379,0.89898,0.68187,0.97402,0.81494,0.83508,0.44776,0.78716,1.97851,0.42176,0.81455,0.000488218,0.000488218,0.000488218
135,246.11,0.92124,2.23529,0.45631,0.83278,0.99853,0.83268,0.9004,0.68181,0.98212,0.82007,0.84151,0.44993,0.78549,1.96547,0.41661,0.81297,0.000481144,0.000481144,0.000481144
136,247.881,0.86831,2.21026,0.44292,0.83585,0.99542,0.83434,0.89664,0.6775,0.98957,0.821,0.84564,0.46176,0.80754,2.06638,0.42368,0.81453,0.000474071,0.000474071,0.000474071
137,249.664,0.89976,2.18816,0.4717,0.84347,0.99542,0.83434,0.89664,0.6775,0.98957,0.821,0.84564,0.46176,0.80754,2.06638,0.42368,0.81453,0.000466997,0.000466997,0.000466997
138,251.46,0.87914,2.28327,0.44477,0.82959,0.98986,0.83563,0.89551,0.67615,0.98432,0.81812,0.84342,0.47104,0.81319,2.12038,0.42804,0.8151,0.000459924,0.000459924,0.000459924
139,253.258,0.92353,2.2045,0.45814,0.84456,0.99832,0.82998,0.89336,0.6745,0.97382,0.81597,0.83408,0.48011,0.82173,2.0992,0.43056,0.81549,0.00045285,0.00045285,0.00045285
140,255.095,0.91773,2.3747,0.45275,0.8278,0.9989,0.83036,0.89447,0.68164,0.95808,0.80818,0.82715,0.46585,0.79742,2.06604,0.42327,0.81281,0.000445777,0.000445777,0.000445777
141,256.871,0.92068,2.23885,0.44882,0.83767,0.9989,0.83036,0.89447,0.68164,0.95808,0.80818,0.82715,0.46585,0.79742,2.06604,0.42327,0.81281,0.000438703,0.000438703,0.000438703
142,258.622,0.80184,1.94622,0.41917,0.82126,0.99535,0.83474,0.89834,0.68414,0.95856,0.80877,0.82981,0.45244,0.78613,2.03959,0.41821,0.81211,0.000431629,0.000431629,0.000431629
143,260.41,0.88327,2.32517,0.443,0.82718,0.99705,0.83603,0.89969,0.68418,0.9625,0.81567,0.83274,0.45327,0.79522,2.02224,0.41705,0.81277,0.000424556,0.000424556,0.000424556
144,262.187,0.86073,2.12834,0.44269,0.82418,0.99261,0.83986,0.90587,0.69743,0.95241,0.81473,0.83677,0.46214,0.77648,2.02417,0.40891,0.80965,0.000417482,0.000417482,0.000417482
145,263.991,0.86406,2.26113,0.44035,0.82058,0.99261,0.83986,0.90587,0.69743,0.95241,0.81473,0.83677,0.46214,0.77648,2.02417,0.40891,0.80965,0.000410409,0.000410409,0.000410409
146,265.782,0.83932,2.16223,0.43637,0.8201,0.98984,0.84092,0.90659,0.69905,0.93568,0.80151,0.81886,0.43346,0.76311,2.02983,0.41208,0.80848,0.000403335,0.000403335,0.000403335
147,267.56,0.84384,2.27899,0.43485,0.82076,0.98881,0.83898,0.90607,0.70489,0.93298,0.80461,0.81965,0.43076,0.76137,2.02297,0.41572,0.80879,0.000396262,0.000396262,0.000396262
148,269.274,0.82658,2.25154,0.43235,0.82663,0.99331,0.83504,0.90576,0.70029,0.9268,0.80024,0.8125,0.42769,0.77894,2.06522,0.42115,0.81214,0.000389188,0.000389188,0.000389188
149,271.033,0.82873,2.19541,0.4292,0.82754,0.99331,0.83504,0.90576,0.70029,0.9268,0.80024,0.8125,0.42769,0.77894,2.06522,0.42115,0.81214,0.000382115,0.000382115,0.000382115
150,272.812,0.88162,2.37631,0.4402,0.8266,0.99216,0.83452,0.90126,0.69514,0.92417,0.79894,0.81313,0.43491,0.80306,2.08629,0.42138,0.8142,0.000375041,0.000375041,0.000375041
151,274.574,0.90615,2.37235,0.45233,0.82787,0.99298,0.83387,0.90377,0.69932,0.94801,0.81017,0.83418,0.45458,0.77822,2.01944,0.41422,0.81113,0.000367967,0.000367967,0.000367967
152,276.366,0.89926,2.28779,0.45417,0.82299,0.99594,0.83264,0.90431,0.70196,0.96149,0.81126,0.84118,0.45573,0.76617,2.08964,0.41254,0.80967,0.000360894,0.000360894,0.000360894
153,278.146,0.86856,2.13177,0.44917,0.82175,0.99594,0.83264,0.90431,0.70196,0.96149,0.81126,0.84118,0.45573,0.76617,2.08964,0.41254,0.80967,0.00035382,0.00035382,0.00035382
154,279.898,0.86298,2.13645,0.44565,0.83067,0.9977,0.83059,0.90088,0.70565,0.96634,0.81354,0.84364,0.45963,0.74759,2.06796,0.41125,0.80753,0.000346747,0.000346747,0.000346747
155,281.702,0.85571,2.25447,0.44868,0.80746,0.99399,0.83121,0.90275,0.70367,0.96811,0.81538,0.84325,0.45354,0.74974,2.05277,0.41182,0.80732,0.000339673,0.000339673,0.000339673
156,283.489,0.83981,2.41178,0.43895,0.80818,0.99365,0.83189,0.90275,0.70323,0.96103,0.80987,0.83245,0.43725,0.74408,2.04796,0.40669,0.80692,0.0003326,0.0003326,0.0003326
157,285.233,0.88521,2.3247,0.44294,0.82706,0.99365,0.83189,0.90275,0.70323,0.96103,0.80987,0.83245,0.43725,0.74408,2.04796,0.40669,0.80692,0.000325526,0.000325526,0.000325526
158,287.002,0.84155,2.31031,0.42581,0.82829,0.99562,0.8333,0.9014,0.70924,0.95859,0.81039,0.83079,0.44333,0.72664,2.00801,0.40059,0.80487,0.000318453,0.000318453,0.000318453
159,288.812,0.87233,2.07707,0.44285,0.82585,0.99485,0.83491,0.90063,0.70842,0.95348,0.81206,0.82574,0.44271,0.73308,2.00435,0.39956,0.80679,0.000311379,0.000311379,0.000311379
160,290.593,0.83779,2.21737,0.4337,0.8195,0.99549,0.83511,0.90111,0.6988,0.94425,0.80677,0.81915,0.4366,0.75221,2.01577,0.401,0.80994,0.000304306,0.000304306,0.000304306
161,292.373,0.85049,2.13811,0.42718,0.82469,0.99549,0.83511,0.90111,0.6988,0.94425,0.80677,0.81915,0.4366,0.75221,2.01577,0.401,0.80994,0.000297232,0.000297232,0.000297232
162,294.141,0.79648,2.05426,0.42044,0.83263,0.99639,0.83554,0.90422,0.69685,0.9421,0.80555,0.81905,0.4234,0.77227,2.01518,0.40141,0.81182,0.000290158,0.000290158,0.000290158
163,295.949,0.86759,2.14308,0.43796,0.81767,0.99662,0.83575,0.90465,0.70394,0.94324,0.80677,0.82233,0.42367,0.76642,1.9327,0.39875,0.81092,0.000283085,0.000283085,0.000283085
164,297.666,0.86138,2.01601,0.43348,0.82851,0.99527,0.83604,0.90294,0.70947,0.95124,0.81076,0.83123,0.44291,0.75248,1.89642,0.40035,0.8084,0.000276011,0.000276011,0.000276011
165,299.446,0.83251,1.95932,0.42608,0.82129,0.99527,0.83604,0.90294,0.70947,0.95124,0.81076,0.83123,0.44291,0.75248,1.89642,0.40035,0.8084,0.000268938,0.000268938,0.000268938
166,301.183,0.901,2.17366,0.44137,0.83482,0.99279,0.83492,0.90468,0.71146,0.96445,0.81563,0.84815,0.46561,0.74058,1.87968,0.39758,0.80701,0.000261864,0.000261864,0.000261864
167,303.004,0.88845,2.03969,0.43712,0.83271,0.99575,0.83315,0.90504,0.71229,0.9647,0.81579,0.85094,0.47243,0.7312,1.85675,0.39692,0.8059,0.000254791,0.000254791,0.000254791
168,304.822,0.80359,2.21783,0.41907,0.81826,0.99672,0.83417,0.90623,0.71003,0.96625,0.81195,0.84818,0.45939,0.74577,1.91647,0.40246,0.80776,0.000247717,0.000247717,0.000247717
169,306.655,0.86706,2.44807,0.43529,0.81974,0.99672,0.83417,0.90623,0.71003,0.96625,0.81195,0.84818,0.45939,0.74577,1.91647,0.40246,0.80776,0.000240644,0.000240644,0.000240644
170,308.428,0.82369,2.13822,0.42556,0.82749,0.99749,0.83418,0.9049,0.70976,0.95987,0.81001,0.84266,0.45158,0.74869,1.95415,0.40085,0.80799,0.00023357,0.00023357,0.00023357
171,310.181,0.84591,2.20796,0.42848,0.83023,0.99545,0.8383,0.90716,0.71315,0.956,0.809,0.83686,0.44839,0.73868,1.93242,0.39591,0.80672,0.000226497,0.000226497,0.000226497
172,311.932,0.78974,2.06798,0.41763,0.81577,0.9948,0.8373,0.90857,0.72041,0.95837,0.81056,0.83852,0.44952,0.71923,1.85541,0.39018,0.80479,0.000219423,0.000219423,0.000219423
173,313.704,0.85527,2.11995,0.42862,0.833,0.9948,0.8373,0.90857,0.72041,0.95837,0.81056,0.83852,0.44952,0.71923,1.85541,0.39018,0.80479,0.000212349,0.000212349,0.000212349
174,315.442,0.82618,1.83834,0.42383,0.82165,0.99982,0.83473,0.91051,0.72535,0.96116,0.81267,0.8389,0.44759,0.7043,1.80793,0.38736,0.80318,0.000205276,0.000205276,0.000205276
175,317.252,0.82147,2.14975,0.42346,0.82739,0.99941,0.83387,0.90951,0.7291,0.95962,0.8112,0.83656,0.45354,0.68668,1.79468,0.38046,0.80088,0.000198202,0.000198202,0.000198202
176,319.024,0.82539,2.1466,0.42079,0.82818,0.99926,0.83598,0.91043,0.72633,0.95992,0.81145,0.83468,0.44855,0.69013,1.78748,0.3804,0.80119,0.000191129,0.000191129,0.000191129
177,320.811,0.84043,1.98514,0.41947,0.81694,0.99926,0.83598,0.91043,0.72633,0.95992,0.81145,0.83468,0.44855,0.69013,1.78748,0.3804,0.80119,0.000184055,0.000184055,0.000184055
178,322.599,0.83068,2.20854,0.42947,0.81189,0.99898,0.83552,0.91091,0.72216,0.9636,0.81619,0.83713,0.45381,0.69578,1.83013,0.38052,0.8017,0.000176982,0.000176982,0.000176982
179,324.361,0.82896,2.11804,0.42252,0.81776,0.99876,0.83511,0.90979,0.72019,0.96366,0.81619,0.83555,0.45261,0.70006,1.86658,0.38313,0.80192,0.000169908,0.000169908,0.000169908
180,326.118,0.85211,2.14619,0.43896,0.82402,0.99858,0.83452,0.90858,0.71881,0.96455,0.81619,0.83376,0.44323,0.69781,1.85796,0.38164,0.80192,0.000162835,0.000162835,0.000162835
181,327.897,0.83202,1.9882,0.41649,0.81784,0.99858,0.83452,0.90858,0.71881,0.96455,0.81619,0.83376,0.44323,0.69781,1.85796,0.38164,0.80192,0.000155761,0.000155761,0.000155761
182,329.664,0.78207,1.82759,0.41318,0.82099,0.99866,0.83392,0.90418,0.71798,0.96824,0.81738,0.83555,0.4337,0.69175,1.84638,0.38032,0.80137,0.000148687,0.000148687,0.000148687
183,331.413,0.80109,1.76187,0.4137,0.82046,0.99779,0.83351,0.9046,0.721,0.97,0.81747,0.83545,0.44285,0.68513,1.79595,0.37905,0.80024,0.000141614,0.000141614,0.000141614
184,333.172,0.78535,2.02281,0.41437,0.82065,0.99907,0.83297,0.90479,0.72196,0.97009,0.81575,0.83155,0.44925,0.67352,1.76805,0.3779,0.79916,0.00013454,0.00013454,0.00013454
185,334.97,0.79704,1.97672,0.41561,0.81426,0.99907,0.83297,0.90479,0.72196,0.97009,0.81575,0.83155,0.44925,0.67352,1.76805,0.3779,0.79916,0.000127467,0.000127467,0.000127467
186,336.726,0.81532,1.9709,0.40973,0.82209,0.99942,0.83253,0.90684,0.72352,0.97058,0.81639,0.83536,0.46025,0.66771,1.77475,0.37806,0.79874,0.000120393,0.000120393,0.000120393
187,338.471,0.78849,2.04059,0.40782,0.81241,0.99936,0.83184,0.90744,0.724,0.97153,0.81637,0.83581,0.46534,0.66459,1.77933,0.3769,0.79839,0.00011332,0.00011332,0.00011332
188,340.3,0.80566,2.17624,0.42287,0.81249,0.99902,0.83225,0.90728,0.72413,0.96781,0.81497,0.8357,0.46493,0.66266,1.8039,0.37509,0.79837,0.000106246,0.000106246,0.000106246
189,342.054,0.7933,1.89559,0.41444,0.81584,0.99902,0.83225,0.90728,0.72413,0.96781,0.81497,0.8357,0.46493,0.66266,1.8039,0.37509,0.79837,9.91726e-05,9.91726e-05,9.91726e-05
190,343.814,0.78512,1.95822,0.41236,0.81787,0.99889,0.83223,0.90759,0.72556,0.96523,0.8138,0.83309,0.46036,0.66258,1.7965,0.37412,0.79862,9.20991e-05,9.20991e-05,9.20991e-05
191,346.197,0.74105,1.93382,0.40247,0.80233,0.99974,0.83288,0.90516,0.72765,0.96009,0.81152,0.82781,0.45637,0.66215,1.78983,0.37275,0.79841,8.50255e-05,8.50255e-05,8.50255e-05
192,347.97,0.73029,1.90757,0.38218,0.81673,0.99977,0.83293,0.90532,0.72464,0.95965,0.81225,0.82863,0.45632,0.6629,1.7911,0.37089,0.79853,7.7952e-05,7.7952e-05,7.7952e-05
193,349.708,0.7443,1.86803,0.38854,0.81634,0.99977,0.83293,0.90532,0.72464,0.95965,0.81225,0.82863,0.45632,0.6629,1.7911,0.37089,0.79853,7.08784e-05,7.08784e-05,7.08784e-05
194,351.396,0.76335,1.95103,0.39611,0.82111,0.9992,0.83225,0.90477,0.72688,0.9592,0.81156,0.82887,0.45034,0.65814,1.77778,0.36881,0.79792,6.38049e-05,6.38049e-05,6.38049e-05
195,353.114,0.74442,2.04285,0.39535,0.81648,0.99925,0.83337,0.90644,0.72985,0.95956,0.81268,0.83108,0.45445,0.6507,1.73873,0.36907,0.79686,5.67313e-05,5.67313e-05,5.67313e-05
196,354.829,0.71814,1.76464,0.38611,0.8176,0.9967,0.83479,0.90622,0.72865,0.9629,0.81341,0.83218,0.45838,0.64794,1.71825,0.36725,0.79653,4.96578e-05,4.96578e-05,4.96578e-05
197,356.551,0.74522,1.83716,0.39465,0.81589,0.9967,0.83479,0.90622,0.72865,0.9629,0.81341,0.83218,0.45838,0.64794,1.71825,0.36725,0.79653,4.25842e-05,4.25842e-05,4.25842e-05
198,358.286,0.71625,1.67329,0.38008,0.81001,0.9963,0.83629,0.90739,0.73066,0.96283,0.81243,0.83325,0.45997,0.64772,1.7053,0.36811,0.79622,3.55107e-05,3.55107e-05,3.55107e-05
199,360.083,0.73622,1.82341,0.38916,0.81056,0.99654,0.83685,0.90781,0.73039,0.96334,0.81302,0.83331,0.46408,0.64602,1.69761,0.36687,0.79607,2.84371e-05,2.84371e-05,2.84371e-05
200,361.854,0.74568,1.85707,0.39129,0.81465,0.99634,0.83799,0.9082,0.73089,0.96371,0.81509,0.83489,0.46171,0.64375,1.6865,0.36632,0.79579,2.13636e-05,2.13636e-05,2.13636e-05
